Province,CAT_B,WardNo,WardName,WIKIDATA,WardID,MapCode,MunicName,MS_FB_PARE,MS_FB
GT,JHB,60,City of Johannesburg Ward 60,Q57576228,79800060,JHB_60,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:60
GT,JHB,61,City of Johannesburg Ward 61,Q57576231,79800061,JHB_61,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:61
GT,JHB,62,City of Johannesburg Ward 62,Q57576232,79800062,JHB_62,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:62
GT,JHB,63,City of Johannesburg Ward 63,Q57576233,79800063,JHB_63,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:63
GT,JHB,64,City of Johannesburg Ward 64,Q57576235,79800064,JHB_64,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:64
GT,JHB,65,City of Johannesburg Ward 65,Q57576237,79800065,JHB_65,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:65
GT,JHB,66,City of Johannesburg Ward 66,Q57576240,79800066,JHB_66,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:66
GT,JHB,67,City of Johannesburg Ward 67,Q57576243,79800067,JHB_67,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:67
GT,JHB,68,City of Johannesburg Ward 68,Q57576244,79800068,JHB_68,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:68
GT,JHB,69,City of Johannesburg Ward 69,Q57576246,79800069,JHB_69,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:69
GT,JHB,70,City of Johannesburg Ward 70,Q57576249,79800070,JHB_70,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:70
GT,JHB,71,City of Johannesburg Ward 71,Q57576250,79800071,JHB_71,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:71
GT,JHB,72,City of Johannesburg Ward 72,Q57576252,79800072,JHB_72,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:72
GT,JHB,73,City of Johannesburg Ward 73,Q57576253,79800073,JHB_73,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:73
GT,JHB,74,City of Johannesburg Ward 74,Q57576254,79800074,JHB_74,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:74
GT,JHB,75,City of Johannesburg Ward 75,Q57576256,79800075,JHB_75,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:75
GT,JHB,76,City of Johannesburg Ward 76,Q57576257,79800076,JHB_76,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:76
GT,JHB,77,City of Johannesburg Ward 77,Q57576258,79800077,JHB_77,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:77
GT,JHB,78,City of Johannesburg Ward 78,Q57576260,79800078,JHB_78,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:78
GT,JHB,79,City of Johannesburg Ward 79,Q57576261,79800079,JHB_79,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:79
GT,JHB,80,City of Johannesburg Ward 80,Q57576262,79800080,JHB_80,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:80
GT,JHB,81,City of Johannesburg Ward 81,Q57576263,79800081,JHB_81,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:81
GT,JHB,82,City of Johannesburg Ward 82,Q57576266,79800082,JHB_82,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:82
GT,JHB,83,City of Johannesburg Ward 83,Q57576268,79800083,JHB_83,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:83
GT,JHB,84,City of Johannesburg Ward 84,Q57576270,79800084,JHB_84,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:84
GT,JHB,85,City of Johannesburg Ward 85,Q57576272,79800085,JHB_85,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:85
GT,JHB,86,City of Johannesburg Ward 86,Q57576274,79800086,JHB_86,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:86
GT,JHB,87,City of Johannesburg Ward 87,Q57576276,79800087,JHB_87,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:87
GT,JHB,88,City of Johannesburg Ward 88,Q57576277,79800088,JHB_88,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:88
GT,JHB,89,City of Johannesburg Ward 89,Q57576280,79800089,JHB_89,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:89
GT,JHB,90,City of Johannesburg Ward 90,Q57576283,79800090,JHB_90,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:90
GT,JHB,91,City of Johannesburg Ward 91,Q57576285,79800091,JHB_91,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:91
GT,JHB,92,City of Johannesburg Ward 92,Q57576286,79800092,JHB_92,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:92
GT,JHB,93,City of Johannesburg Ward 93,Q57576288,79800093,JHB_93,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:93
GT,JHB,94,City of Johannesburg Ward 94,Q57576290,79800094,JHB_94,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:94
GT,JHB,95,City of Johannesburg Ward 95,Q57576292,79800095,JHB_95,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:95
GT,JHB,96,City of Johannesburg Ward 96,Q57576295,79800096,JHB_96,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:96
GT,JHB,97,City of Johannesburg Ward 97,Q57576297,79800097,JHB_97,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:97
GT,JHB,98,City of Johannesburg Ward 98,Q57576299,79800098,JHB_98,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:98
GT,JHB,99,City of Johannesburg Ward 99,Q57576302,79800099,JHB_99,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:99
GT,JHB,100,City of Johannesburg Ward 100,Q57576304,79800100,JHB_100,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:100
GT,JHB,101,City of Johannesburg Ward 101,Q57576305,79800101,JHB_101,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:101
GT,JHB,102,City of Johannesburg Ward 102,Q57576306,79800102,JHB_102,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:102
GT,JHB,103,City of Johannesburg Ward 103,Q57576308,79800103,JHB_103,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:103
GT,JHB,104,City of Johannesburg Ward 104,Q57576309,79800104,JHB_104,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:104
GT,JHB,105,City of Johannesburg Ward 105,Q57576310,79800105,JHB_105,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:105
GT,JHB,106,City of Johannesburg Ward 106,Q57576311,79800106,JHB_106,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:106
GT,JHB,107,City of Johannesburg Ward 107,Q57576312,79800107,JHB_107,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:107
GT,JHB,108,City of Johannesburg Ward 108,Q57576315,79800108,JHB_108,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:108
GT,JHB,109,City of Johannesburg Ward 109,Q57576316,79800109,JHB_109,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:109
GT,JHB,110,City of Johannesburg Ward 110,Q57576318,79800110,JHB_110,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:110
GT,JHB,111,City of Johannesburg Ward 111,Q57576320,79800111,JHB_111,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:111
GT,JHB,112,City of Johannesburg Ward 112,Q57576322,79800112,JHB_112,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:112
GT,JHB,113,City of Johannesburg Ward 113,Q57576324,79800113,JHB_113,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:113
GT,JHB,114,City of Johannesburg Ward 114,Q57576326,79800114,JHB_114,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:114
GT,JHB,115,City of Johannesburg Ward 115,Q57576328,79800115,JHB_115,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:115
GT,JHB,116,City of Johannesburg Ward 116,Q57576329,79800116,JHB_116,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:116
GT,JHB,117,City of Johannesburg Ward 117,Q57576330,79800117,JHB_117,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:117
GT,JHB,118,City of Johannesburg Ward 118,Q57576333,79800118,JHB_118,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:118
GT,JHB,119,City of Johannesburg Ward 119,Q57576334,79800119,JHB_119,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:119
GT,JHB,120,City of Johannesburg Ward 120,Q57576336,79800120,JHB_120,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:120
GT,JHB,121,City of Johannesburg Ward 121,Q57576338,79800121,JHB_121,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:121
GT,JHB,122,City of Johannesburg Ward 122,Q57576341,79800122,JHB_122,City of Johannesburg,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne,country:za/province:gt/metropolitan-municipality-of-south-africa:city-of-johanne/ward:122
